STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,MINUTE,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LONGITUD,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOURNAME,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,CF1,CF1NAME,FATALS,DRUNK_DR,DATETIME
24,Maryland,240185,1,1,0,0,1,1,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,25,6,June,2019,3,Tuesday,10,17,0,This section IS NOT on the NHS,3,State Highway,SR-4,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,64,64,38.81370278,-76.82581389,0,No Special Jurisdiction,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,19,Other location within Interchange Area,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-06-25 10:17:00
24,Maryland,240186,4,4,0,0,6,6,0,5,BALTIMORE (5),0,NOT APPLICABLE,17,3,March,2019,1,Sunday,2,10,0,This section IS NOT on the NHS,3,State Highway,SR-702,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,8,8,39.32315556,-76.47678056,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,2,2019-03-17 02:10:00
24,Maryland,240187,3,3,0,0,6,6,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,28,6,June,2019,6,Friday,17,10,1,This section IS ON the NHS,1,Interstate,I-95,2,Urban,1,Interstate,1,State Highway Agency,73,73,38.81805556,-76.93309167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-06-28 17:10:00
24,Maryland,240188,2,2,0,0,4,4,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,27,6,June,2019,5,Thursday,17,36,1,This section IS ON the NHS,2,U.S. Highway,US-50,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,50,50,38.94450278,-76.867125,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,23,Indication of a Stalled/Disabled Vehicle,1,0,2019-06-27 17:36:00
24,Maryland,240189,1,1,0,1,4,4,1,41,TALBOT (41),0,NOT APPLICABLE,1,7,July,2019,2,Monday,18,13,0,This section IS NOT on the NHS,3,State Highway,SR-333,1,Rural,4,Minor Arterial,1,State Highway Agency,9,9,38.68455833,-76.16628889,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-01 18:13:00
24,Maryland,240190,2,1,1,1,1,1,1,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,30,6,June,2019,1,Sunday,18,20,0,This section IS NOT on the NHS,3,State Highway,SR-295,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,90,90,39.17808889,-76.72363056,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,2,On Shoulder,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",1,0,2019-06-30 18:20:00
24,Maryland,240191,1,1,0,1,1,1,1,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,15,6,June,2019,7,Saturday,13,33,0,This section IS NOT on the NHS,4,County Road,CR-59,2,Urban,5,Major Collector,2,County Highway Agency,16,16,38.95068889,-76.77098611,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-06-15 13:33:00
24,Maryland,240192,2,2,0,1,2,2,1,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,5,7,July,2019,6,Friday,12,41,1,This section IS ON the NHS,1,Interstate,I-695,2,Urban,1,Interstate,1,State Highway Agency,17,17,39.20516111,-76.62121389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Yes,18,Through Roadway,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-07-05 12:41:00
24,Maryland,240193,1,1,0,0,1,1,0,29,KENT (29),0,NOT APPLICABLE,5,7,July,2019,6,Friday,0,14,0,This section IS NOT on the NHS,3,State Highway,SR-5,1,Rural,5,Major Collector,1,State Highway Agency,54,54,39.181275,-76.19526389,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-05 00:14:00
24,Maryland,240194,1,1,0,0,1,1,0,21,FREDERICK (21),0,NOT APPLICABLE,6,7,July,2019,7,Saturday,20,41,0,This section IS NOT on the NHS,3,State Highway,SR-28,1,Rural,4,Minor Arterial,1,State Highway Agency,47,47,39.25965,-77.462725,0,No Special Jurisdiction,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,6,Dark - Unknown Lighting,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-07-06 20:41:00
24,Maryland,240195,2,2,0,0,2,2,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,7,7,July,2019,1,Sunday,5,45,1,This section IS ON the NHS,1,Interstate,I-95,2,Urban,1,Interstate,1,State Highway Agency,196,196,38.96471667,-76.86761389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,4,Dawn,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-07-07 05:45:00
24,Maryland,240196,1,1,0,0,2,2,0,31,MONTGOMERY (31),0,NOT APPLICABLE,6,7,July,2019,7,Saturday,18,0,1,This section IS ON the NHS,1,Interstate,I-270,2,Urban,1,Interstate,1,State Highway Agency,94,94,39.12137778,-77.19489167,0,No Special Jurisdiction,31,"Post, Pole or Other Supports",0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,5,Entrance/Exit Ramp Related,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-06 18:00:00
24,Maryland,240197,2,2,0,0,2,2,0,31,MONTGOMERY (31),0,NOT APPLICABLE,3,7,July,2019,4,Wednesday,15,12,0,This section IS NOT on the NHS,4,County Road,CR-2603,2,Urban,5,Major Collector,2,County Highway Agency,66,66,39.07887222,-77.32765278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-07-03 15:12:00
24,Maryland,240198,1,1,0,1,3,3,1,5,BALTIMORE (5),0,NOT APPLICABLE,15,5,May,2019,4,Wednesday,15,19,0,This section IS NOT on the NHS,2,U.S. Highway,US-40,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,17,17,39.33606667,-76.48326389,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-05-15 15:19:00
24,Maryland,240199,3,3,0,0,6,6,0,510,BALTIMORE (510),50,BALTIMORE,6,1,January,2019,1,Sunday,13,32,1,This section IS ON the NHS,3,State Highway,SR-140 REISTERSTOWN RD,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,None,39.33753889,-76.66689167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-01-06 13:32:00
24,Maryland,240200,1,1,0,0,2,2,0,17,CHARLES (17),0,NOT APPLICABLE,9,6,June,2019,1,Sunday,12,24,0,This section IS NOT on the NHS,4,County Road,CR-117,1,Rural,5,Major Collector,2,County Highway Agency,32,32,38.54936389,-77.01477222,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-06-09 12:24:00
24,Maryland,240201,3,3,0,0,8,8,0,15,CECIL (15),0,NOT APPLICABLE,5,7,July,2019,6,Friday,17,34,1,This section IS ON the NHS,2,U.S. Highway,US-1,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,18,18,39.68230278,-76.14915556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-05 17:34:00
24,Maryland,240202,3,3,0,0,7,7,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,5,7,July,2019,6,Friday,2,5,0,This section IS NOT on the NHS,3,State Highway,SR-212,2,Urban,4,Minor Arterial,1,State Highway Agency,76,76,39.04701944,-76.93760556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-05 02:05:00
24,Maryland,240203,1,1,0,0,2,2,0,45,WICOMICO (45),0,NOT APPLICABLE,6,7,July,2019,7,Saturday,21,27,1,This section IS ON the NHS,2,U.S. Highway,US-50,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,141,141,38.40406389,-75.60718611,0,No Special Jurisdiction,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,5,Dusk,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-07-06 21:27:00
24,Maryland,240204,1,1,0,1,1,1,1,41,TALBOT (41),0,NOT APPLICABLE,17,7,July,2019,4,Wednesday,12,53,0,This section IS NOT on the NHS,3,State Highway,SR-322B,2,Urban,7,Local,1,State Highway Agency,0,None,38.79481389,-76.06521944,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-17 12:53:00
24,Maryland,240205,2,2,0,0,2,2,0,15,CECIL (15),0,NOT APPLICABLE,8,4,April,2019,2,Monday,5,55,0,This section IS NOT on the NHS,3,State Highway,SR-272,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,116,116,39.60138333,-75.9417,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,4,Dawn,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-04-08 05:55:00
24,Maryland,240206,3,3,0,0,3,3,0,5,BALTIMORE (5),0,NOT APPLICABLE,2,4,April,2019,3,Tuesday,7,7,0,This section IS NOT on the NHS,3,State Highway,SR-30,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,23,23,39.50124722,-76.83288056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,4,Dawn,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-04-02 07:07:00
24,Maryland,240208,2,2,0,0,2,2,0,21,FREDERICK (21),0,NOT APPLICABLE,16,7,July,2019,3,Tuesday,17,38,0,This section IS NOT on the NHS,2,U.S. Highway,US-40,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,110,110,39.42633889,-77.47886389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-16 17:38:00
24,Maryland,240209,1,1,0,0,1,1,0,23,GARRETT (23),0,NOT APPLICABLE,20,7,July,2019,7,Saturday,23,2,0,This section IS NOT on the NHS,4,County Road,CR-60,1,Rural,5,Major Collector,2,County Highway Agency,26,26,39.56664167,-79.45846389,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-07-20 23:02:00
24,Maryland,240210,1,1,0,1,2,2,1,21,FREDERICK (21),0,NOT APPLICABLE,21,7,July,2019,1,Sunday,9,55,0,This section IS NOT on the NHS,3,State Highway,SR-194,1,Rural,4,Minor Arterial,1,State Highway Agency,111,111,39.57904722,-77.26123333,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-07-21 09:55:00
24,Maryland,240211,1,1,0,1,1,1,1,13,CARROLL (13),0,NOT APPLICABLE,19,7,July,2019,6,Friday,16,8,0,This section IS NOT on the NHS,3,State Highway,SR-140,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,78,78,39.56286111,-76.97126667,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-19 16:08:00
24,Maryland,240212,1,1,0,0,1,1,0,27,HOWARD (27),0,NOT APPLICABLE,12,7,July,2019,6,Friday,12,53,1,This section IS ON the NHS,2,U.S. Highway,US-29,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,60,60,39.20649444,-76.85613889,0,No Special Jurisdiction,41,Shrubbery,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-12 12:53:00
24,Maryland,240213,1,1,0,1,2,2,1,39,SOMERSET (39),0,NOT APPLICABLE,26,5,May,2019,1,Sunday,19,42,0,This section IS NOT on the NHS,2,U.S. Highway,US-13,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,154,154,38.18508056,-75.69045833,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,98,Not Reported,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-05-26 19:42:00
24,Maryland,240214,2,2,0,0,2,2,0,1,ALLEGANY (1),0,NOT APPLICABLE,6,6,June,2019,5,Thursday,18,5,0,This section IS NOT on the NHS,2,U.S. Highway,US-40AL,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,114,114,39.66366667,-78.78135833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-06-06 18:05:00
24,Maryland,240215,1,1,0,1,1,1,1,31,MONTGOMERY (31),1114,NORTH BETHESDA,20,7,July,2019,7,Saturday,10,5,0,This section IS NOT on the NHS,4,County Road,CR-164,2,Urban,4,Minor Arterial,2,County Highway Agency,12,12,39.02975556,-77.11244444,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-20 10:05:00
24,Maryland,240216,1,1,0,0,4,4,0,31,MONTGOMERY (31),0,NOT APPLICABLE,23,7,July,2019,3,Tuesday,3,42,1,This section IS ON the NHS,1,Interstate,I-495,2,Urban,1,Interstate,1,State Highway Agency,141,141,39.01998333,-76.98349167,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-07-23 03:42:00
24,Maryland,240217,1,1,0,0,2,2,0,9,CALVERT (9),0,NOT APPLICABLE,21,7,July,2019,1,Sunday,3,59,0,This section IS NOT on the NHS,3,State Highway,SR-4,2,Urban,7,Local,1,State Highway Agency,331,331,38.71817778,-76.66069444,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-07-21 03:59:00
24,Maryland,240218,3,3,0,0,3,3,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,25,7,July,2019,5,Thursday,7,43,0,This section IS NOT on the NHS,3,State Highway,SR-3,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,22,22,38.98652778,-76.70789444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-07-25 07:43:00
24,Maryland,240219,1,1,0,0,1,1,0,13,CARROLL (13),0,NOT APPLICABLE,19,7,July,2019,6,Friday,13,3,0,This section IS NOT on the NHS,4,County Road,CR-733,1,Rural,6,Minor Collector,2,County Highway Agency,30,30,39.35891111,-76.902725,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-07-19 13:03:00
24,Maryland,240220,3,3,0,0,3,3,0,37,ST. MARY`S (37),0,NOT APPLICABLE,20,7,July,2019,7,Saturday,23,10,0,This section IS NOT on the NHS,3,State Highway,SR-235,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,294,294,38.42334167,-76.70713611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-07-20 23:10:00
